text,cantica,canto,line
I with affection have retraced and heard.,Inferno,16,60
"I leave the gall, and go for the sweet fruits",Inferno,16,61
Promised to me by the veracious Leader;,Inferno,16,62
But to the centre first I needs must plunge.”,Inferno,16,63
“So may the soul for a long while conduct,Inferno,16,64
"Those limbs of thine,” did he make answer then,",Inferno,16,65
"“And so may thy renown shine after thee,",Inferno,16,66
"Valour and courtesy, say if they dwell",Inferno,16,67
"Within our city, as they used to do,",Inferno,16,68
Or if they wholly have gone out of it;,Inferno,16,69
"For Guglielmo Borsier, who is in torment",Inferno,16,70
"With us of late, and goes there with his comrades,",Inferno,16,71
Doth greatly mortify us with his words.”,Inferno,16,72
"“The new inhabitants and the sudden gains,",Inferno,16,73
"Pride and extravagance have in thee engendered,",Inferno,16,74
"Florence, so that thou weep’st thereat already!”",Inferno,16,75
In this wise I exclaimed with face uplifted;,Inferno,16,76
"And the three, taking that for my reply,",Inferno,16,77
"Looked at each other, as one looks at truth.",Inferno,16,78
"“If other times so little it doth cost thee,”",Inferno,16,79
"Replied they all, “to satisfy another,",Inferno,16,80
"Happy art thou, thus speaking at thy will!",Inferno,16,81
"Therefore, if thou escape from these dark places,",Inferno,16,82
"And come to rebehold the beauteous stars,",Inferno,16,83
"When it shall pleasure thee to say, ‘I was,’",Inferno,16,84
See that thou speak of us unto the people.”,Inferno,16,85
"Then they broke up the wheel, and in their flight",Inferno,16,86
It seemed as if their agile legs were wings.,Inferno,16,87
Not an Amen could possibly be said,Inferno,16,88
So rapidly as they had disappeared;,Inferno,16,89
Wherefore the Master deemed best to depart.,Inferno,16,90
"I followed him, and little had we gone,",Inferno,16,91
"Before the sound of water was so near us,",Inferno,16,92
That speaking we should hardly have been heard.,Inferno,16,93
Even as that stream which holdeth its own course,Inferno,16,94
"The first from Monte Veso tow’rds the East,",Inferno,16,95
"Upon the left-hand slope of Apennine,",Inferno,16,96
"Which is above called Acquacheta, ere",Inferno,16,97
"It down descendeth into its low bed,",Inferno,16,98
"And at Forli is vacant of that name,",Inferno,16,99
Reverberates there above San Benedetto,Inferno,16,100
"From Alps, by falling at a single leap,",Inferno,16,101
Where for a thousand there were room enough;,Inferno,16,102
"Thus downward from a bank precipitate,",Inferno,16,103
"We found resounding that dark-tinted water,",Inferno,16,104
So that it soon the ear would have offended.,Inferno,16,105
"I had a cord around about me girt,",Inferno,16,106
And therewithal I whilom had designed,Inferno,16,107
To take the panther with the painted skin.,Inferno,16,108
"After I this had all from me unloosed,",Inferno,16,109
"As my Conductor had commanded me,",Inferno,16,110
"I reached it to him, gathered up and coiled,",Inferno,16,111
"Whereat he turned himself to the right side,",Inferno,16,112
"And at a little distance from the verge,",Inferno,16,113
He cast it down into that deep abyss.,Inferno,16,114
"“It must needs be some novelty respond,”",Inferno,16,115
"I said within myself, “to the new signal",Inferno,16,116
The Master with his eye is following so.”,Inferno,16,117
Ah me! how very cautious men should be,Inferno,16,118
"With those who not alone behold the act,",Inferno,16,119
But with their wisdom look into the thoughts!,Inferno,16,120
He said to me: “Soon there will upward come,Inferno,16,121
What I await; and what thy thought is dreaming,Inferno,16,122
Must soon reveal itself unto thy sight.”,Inferno,16,123
"Aye to that truth which has the face of falsehood,",Inferno,16,124
"A man should close his lips as far as may be,",Inferno,16,125
Because without his fault it causes shame;,Inferno,16,126
"But here I cannot; and, Reader, by the notes",Inferno,16,127
"Of this my Comedy to thee I swear,",Inferno,16,128
"So may they not be void of lasting favour,",Inferno,16,129
Athwart that dense and darksome atmosphere,Inferno,16,130
"I saw a figure swimming upward come,",Inferno,16,131
"Marvellous unto every steadfast heart,",Inferno,16,132
Even as he returns who goeth down,Inferno,16,133
"Sometimes to clear an anchor, which has grappled",Inferno,16,134
"Reef, or aught else that in the sea is hidden,",Inferno,16,135
"Who upward stretches, and draws in his feet.",Inferno,16,136
"“Behold the monster with the pointed tail,",Inferno,17,1
"Who cleaves the hills, and breaketh walls and weapons,",Inferno,17,2
Behold him who infecteth all the world.”,Inferno,17,3
"Thus unto me my Guide began to say,",Inferno,17,4
"And beckoned him that he should come to shore,",Inferno,17,5
Near to the confine of the trodden marble;,Inferno,17,6
And that uncleanly image of deceit,Inferno,17,7
"Came up and thrust ashore its head and bust,",Inferno,17,8
But on the border did not drag its tail.,Inferno,17,9
"The face was as the face of a just man,",Inferno,17,10
"Its semblance outwardly was so benign,",Inferno,17,11
And of a serpent all the trunk beside.,Inferno,17,12
"Two paws it had, hairy unto the armpits;",Inferno,17,13
"The back, and breast, and both the sides it had",Inferno,17,14
Depicted o’er with nooses and with shields.,Inferno,17,15
"With colours more, groundwork or broidery",Inferno,17,16
"Never in cloth did Tartars make nor Turks,",Inferno,17,17
Nor were such tissues by Arachne laid.,Inferno,17,18
"As sometimes wherries lie upon the shore,",Inferno,17,19
"That part are in the water, part on land;",Inferno,17,20
"And as among the guzzling Germans there,",Inferno,17,21
The beaver plants himself to wage his war;,Inferno,17,22
"So that vile monster lay upon the border,",Inferno,17,23
"Which is of stone, and shutteth in the sand.",Inferno,17,24
"His tail was wholly quivering in the void,",Inferno,17,25
"Contorting upwards the envenomed fork,",Inferno,17,26
That in the guise of scorpion armed its point.,Inferno,17,27
The Guide said: “Now perforce must turn aside,Inferno,17,28
"Our way a little, even to that beast",Inferno,17,29
"Malevolent, that yonder coucheth him.”",Inferno,17,30
"We therefore on the right side descended,",Inferno,17,31
"And made ten steps upon the outer verge,",Inferno,17,32
Completely to avoid the sand and flame;,Inferno,17,33
"And after we are come to him, I see",Inferno,17,34
A little farther off upon the sand,Inferno,17,35
A people sitting near the hollow place.,Inferno,17,36
Then said to me the Master: “So that full,Inferno,17,37
"Experience of this round thou bear away,",Inferno,17,38
Now go and see what their condition is.,Inferno,17,39
There let thy conversation be concise;,Inferno,17,40
"Till thou returnest I will speak with him,",Inferno,17,41
That he concede to us his stalwart shoulders.”,Inferno,17,42
Thus farther still upon the outermost,Inferno,17,43
Head of that seventh circle all alone,Inferno,17,44
"I went, where sat the melancholy folk.",Inferno,17,45
Out of their eyes was gushing forth their woe;,Inferno,17,46
"This way, that way, they helped them with their hands",Inferno,17,47
Now from the flames and now from the hot soil.,Inferno,17,48
"Not otherwise in summer do the dogs,",Inferno,17,49
"Now with the foot, now with the muzzle, when",Inferno,17,50
"By fleas, or flies, or gadflies, they are bitten.",Inferno,17,51
When I had turned mine eyes upon the faces,Inferno,17,52
"Of some, on whom the dolorous fire is falling,",Inferno,17,53
Not one of them I knew; but I perceived,Inferno,17,54
"That from the neck of each there hung a pouch,",Inferno,17,55
"Which certain colour had, and certain blazon;",Inferno,17,56
And thereupon it seems their eyes are feeding.,Inferno,17,57
"And as I gazing round me come among them,",Inferno,17,58
Upon a yellow pouch I azure saw,Inferno,17,59
That had the face and posture of a lion.,Inferno,17,60
"Proceeding then the current of my sight,",Inferno,17,61
"Another of them saw I, red as blood,",Inferno,17,62
Display a goose more white than butter is.,Inferno,17,63
"And one, who with an azure sow and gravid",Inferno,17,64
"Emblazoned had his little pouch of white,",Inferno,17,65
Said unto me: “What dost thou in this moat?,Inferno,17,66
"Now get thee gone; and since thou’rt still alive,",Inferno,17,67
"Know that a neighbour of mine, Vitaliano,",Inferno,17,68
Will have his seat here on my left-hand side.,Inferno,17,69
A Paduan am I with these Florentines;,Inferno,17,70
"Full many a time they thunder in mine ears,",Inferno,17,71
"Exclaiming, ‘Come the sovereign cavalier,",Inferno,17,72
He who shall bring the satchel with three goats;’”,Inferno,17,73
"Then twisted he his mouth, and forth he thrust",Inferno,17,74
"His tongue, like to an ox that licks its nose.",Inferno,17,75
And fearing lest my longer stay might vex,Inferno,17,76
"Him who had warned me not to tarry long,",Inferno,17,77
Backward I turned me from those weary souls.,Inferno,17,78
"I found my Guide, who had already mounted",Inferno,17,79
"Upon the back of that wild animal,",Inferno,17,80
And said to me: “Now be both strong and bold.,Inferno,17,81
Now we descend by stairways such as these;,Inferno,17,82
"Mount thou in front, for I will be midway,",Inferno,17,83
So that the tail may have no power to harm thee.”,Inferno,17,84
Such as he is who has so near the ague,Inferno,17,85
"Of quartan that his nails are blue already,",Inferno,17,86
"And trembles all, but looking at the shade;",Inferno,17,87
Even such became I at those proffered words;,Inferno,17,88
"But shame in me his menaces produced,",Inferno,17,89
Which maketh servant strong before good master.,Inferno,17,90
I seated me upon those monstrous shoulders;,Inferno,17,91
"I wished to say, and yet the voice came not",Inferno,17,92
"As I believed, “Take heed that thou embrace me.”",Inferno,17,93
"But he, who other times had rescued me",Inferno,17,94
"In other peril, soon as I had mounted,",Inferno,17,95
"Within his arms encircled and sustained me,",Inferno,17,96
"And said: “Now, Geryon, bestir thyself;",Inferno,17,97
"The circles large, and the descent be little;",Inferno,17,98
Think of the novel burden which thou hast.”,Inferno,17,99
"Even as the little vessel shoves from shore,",Inferno,17,100
"Backward, still backward, so he thence withdrew;",Inferno,17,101
"And when he wholly felt himself afloat,",Inferno,17,102
"There where his breast had been he turned his tail,",Inferno,17,103
"And that extended like an eel he moved,",Inferno,17,104
And with his paws drew to himself the air.,Inferno,17,105
A greater fear I do not think there was,Inferno,17,106
"What time abandoned Phaeton the reins,",Inferno,17,107
"Whereby the heavens, as still appears, were scorched;",Inferno,17,108
Nor when the wretched Icarus his flanks,Inferno,17,109
"Felt stripped of feathers by the melting wax,",Inferno,17,110
"His father crying, “An ill way thou takest!”",Inferno,17,111
"Than was my own, when I perceived myself",Inferno,17,112
"On all sides in the air, and saw extinguished",Inferno,17,113
The sight of everything but of the monster.,Inferno,17,114
"Onward he goeth, swimming slowly, slowly;",Inferno,17,115
"Wheels and descends, but I perceive it only",Inferno,17,116
By wind upon my face and from below.,Inferno,17,117
I heard already on the right the whirlpool,Inferno,17,118
Making a horrible crashing under us;,Inferno,17,119
Whence I thrust out my head with eyes cast downward.,Inferno,17,120
Then was I still more fearful of the abyss;,Inferno,17,121
"Because I fires beheld, and heard laments,",Inferno,17,122
"Whereat I, trembling, all the closer cling.",Inferno,17,123
"I saw then, for before I had not seen it,",Inferno,17,124
"The turning and descending, by great horrors",Inferno,17,125
That were approaching upon divers sides.,Inferno,17,126
"As falcon who has long been on the wing,",Inferno,17,127
"Who, without seeing either lure or bird,",Inferno,17,128
"Maketh the falconer say, “Ah me, thou stoopest,”",Inferno,17,129
"Descendeth weary, whence he started swiftly,",Inferno,17,130
"Thorough a hundred circles, and alights",Inferno,17,131
"Far from his master, sullen and disdainful;",Inferno,17,132
"Even thus did Geryon place us on the bottom,",Inferno,17,133
"Close to the bases of the rough-hewn rock,",Inferno,17,134
