text,cantica,canto,line
non facea segno alcun che si paresse.,Inferno,25,108
Togliea la coda fessa la figura,Inferno,25,109
"che si perdeva là, e la sua pelle",Inferno,25,110
"si facea molle, e quella di là dura.",Inferno,25,111
"Io vidi intrar le braccia per l’ascelle,",Inferno,25,112
"e i due piè de la fiera, ch’eran corti,",Inferno,25,113
tanto allungar quanto accorciavan quelle.,Inferno,25,114
"Poscia li piè di rietro, insieme attorti,",Inferno,25,115
"diventaron lo membro che l’uom cela,",Inferno,25,116
e ’l misero del suo n’avea due porti.,Inferno,25,117
Mentre che ’l fummo l’uno e l’altro vela,Inferno,25,118
"di color novo, e genera ’l pel suso",Inferno,25,119
"per l’una parte e da l’altra il dipela,",Inferno,25,120
"l’un si levò e l’altro cadde giuso,",Inferno,25,121
"non torcendo però le lucerne empie,",Inferno,25,122
sotto le quai ciascun cambiava muso.,Inferno,25,123
"Quel ch’era dritto, il trasse ver’ le tempie,",Inferno,25,124
e di troppa matera ch’in là venne,Inferno,25,125
uscir li orecchi de le gote scempie;,Inferno,25,126
ciò che non corse in dietro e si ritenne,Inferno,25,127
"di quel soverchio, fé naso a la faccia",Inferno,25,128
e le labbra ingrossò quanto convenne.,Inferno,25,129
"Quel che giacëa, il muso innanzi caccia,",Inferno,25,130
e li orecchi ritira per la testa,Inferno,25,131
come face le corna la lumaccia;,Inferno,25,132
"e la lingua, ch’avëa unita e presta",Inferno,25,133
"prima a parlar, si fende, e la forcuta",Inferno,25,134
ne l’altro si richiude; e ’l fummo resta.,Inferno,25,135
"L’anima ch’era fiera divenuta,",Inferno,25,136
"suffolando si fugge per la valle,",Inferno,25,137
e l’altro dietro a lui parlando sputa.,Inferno,25,138
"Poscia li volse le novelle spalle,",Inferno,25,139
"e disse a l’altro: «I’ vo’ che Buoso corra,",Inferno,25,140
"com’ ho fatt’ io, carpon per questo calle».",Inferno,25,141
Così vid’ io la settima zavorra,Inferno,25,142
mutare e trasmutare; e qui mi scusi,Inferno,25,143
la novità se fior la penna abborra.,Inferno,25,144
E avvegna che li occhi miei confusi,Inferno,25,145
"fossero alquanto e l’animo smagato,",Inferno,25,146
"non poter quei fuggirsi tanto chiusi,",Inferno,25,147
ch’i’ non scorgessi ben Puccio Sciancato;,Inferno,25,148
"ed era quel che sol, di tre compagni",Inferno,25,149
"che venner prima, non era mutato;",Inferno,25,150
"l’altr’ era quel che tu, Gaville, piagni.",Inferno,25,151
"Godi, Fiorenza, poi che se’ sì grande",Inferno,26,1
"che per mare e per terra batti l’ali,",Inferno,26,2
e per lo ’nferno tuo nome si spande!,Inferno,26,3
Tra li ladron trovai cinque cotali,Inferno,26,4
"tuoi cittadini onde mi ven vergogna,",Inferno,26,5
e tu in grande orranza non ne sali.,Inferno,26,6
"Ma se presso al mattin del ver si sogna,",Inferno,26,7
"tu sentirai, di qua da picciol tempo,",Inferno,26,8
"di quel che Prato, non ch’altri, t’agogna.",Inferno,26,9
"E se già fosse, non saria per tempo.",Inferno,26,10
"Così foss’ ei, da che pur esser dee!",Inferno,26,11
"ché più mi graverà, com’ più m’attempo.",Inferno,26,12
"Noi ci partimmo, e su per le scalee",Inferno,26,13
"che n’avea fatto iborni a scender pria,",Inferno,26,14
rimontò ’l duca mio e trasse mee;,Inferno,26,15
"e proseguendo la solinga via,",Inferno,26,16
tra le schegge e tra ’ rocchi de lo scoglio,Inferno,26,17
lo piè sanza la man non si spedia.,Inferno,26,18
"Allor mi dolsi, e ora mi ridoglio",Inferno,26,19
"quando drizzo la mente a ciò ch’io vidi,",Inferno,26,20
"e più lo ’ngegno affreno ch’i’ non soglio,",Inferno,26,21
perché non corra che virtù nol guidi;,Inferno,26,22
"sì che, se stella bona o miglior cosa",Inferno,26,23
"m’ha dato ’l ben, ch’io stessi nol m’invidi.",Inferno,26,24
"Quante ’l villan ch’al poggio si riposa,",Inferno,26,25
nel tempo che colui che ’l mondo schiara,Inferno,26,26
"la faccia sua a noi tien meno ascosa,",Inferno,26,27
"come la mosca cede a la zanzara,",Inferno,26,28
"vede lucciole giù per la vallea,",Inferno,26,29
forse colà dov’ e’ vendemmia e ara:,Inferno,26,30
di tante fiamme tutta risplendea,Inferno,26,31
"l’ottava bolgia, sì com’ io m’accorsi",Inferno,26,32
tosto che fui là ’ve ’l fondo parea.,Inferno,26,33
E qual colui che si vengiò con li orsi,Inferno,26,34
"vide ’l carro d’Elia al dipartire,",Inferno,26,35
"quando i cavalli al cielo erti levorsi,",Inferno,26,36
"che nol potea sì con li occhi seguire,",Inferno,26,37
"ch’el vedesse altro che la fiamma sola,",Inferno,26,38
"sì come nuvoletta, in sù salire:",Inferno,26,39
tal si move ciascuna per la gola,Inferno,26,40
"del fosso, ché nessuna mostra ’l furto,",Inferno,26,41
e ogne fiamma un peccatore invola.,Inferno,26,42
"Io stava sovra ’l ponte a veder surto,",Inferno,26,43
"sì che s’io non avessi un ronchion preso,",Inferno,26,44
caduto sarei giù sanz’ esser urto.,Inferno,26,45
"E ’l duca che mi vide tanto atteso,",Inferno,26,46
disse: «Dentro dai fuochi son li spirti;,Inferno,26,47
catun si fascia di quel ch’elli è inceso».,Inferno,26,48
"«Maestro mio», rispuos’ io, «per udirti",Inferno,26,49
son io più certo; ma già m’era avviso,Inferno,26,50
"che così fosse, e già voleva dirti:",Inferno,26,51
chi è ’n quel foco che vien sì diviso,Inferno,26,52
"di sopra, che par surger de la pira",Inferno,26,53
dov’ Eteòcle col fratel fu miso?».,Inferno,26,54
Rispuose a me: «Là dentro si martira,Inferno,26,55
"Ulisse e Dïomede, e così insieme",Inferno,26,56
a la vendetta vanno come a l’ira;,Inferno,26,57
e dentro da la lor fiamma si geme,Inferno,26,58
l’agguato del caval che fé la porta,Inferno,26,59
onde uscì de’ Romani il gentil seme.,Inferno,26,60
"Piangevisi entro l’arte per che, morta,",Inferno,26,61
"Deïdamìa ancor si duol d’Achille,",Inferno,26,62
e del Palladio pena vi si porta».,Inferno,26,63
«S’ei posson dentro da quelle faville,Inferno,26,64
"parlar», diss’ io, «maestro, assai ten priego",Inferno,26,65
"e ripriego, che ’l priego vaglia mille,",Inferno,26,66
che non mi facci de l’attender niego,Inferno,26,67
fin che la fiamma cornuta qua vegna;,Inferno,26,68
vedi che del disio ver’ lei mi piego!».,Inferno,26,69
Ed elli a me: «La tua preghiera è degna,Inferno,26,70
"di molta loda, e io però l’accetto;",Inferno,26,71
ma fa che la tua lingua si sostegna.,Inferno,26,72
"Lascia parlare a me, ch’i’ ho concetto",Inferno,26,73
"ciò che tu vuoi; ch’ei sarebbero schivi,",Inferno,26,74
"perch’ e’ fuor greci, forse del tuo detto».",Inferno,26,75
Poi che la fiamma fu venuta quivi,Inferno,26,76
"dove parve al mio duca tempo e loco,",Inferno,26,77
in questa forma lui parlare audivi:,Inferno,26,78
"«O voi che siete due dentro ad un foco,",Inferno,26,79
"s’io meritai di voi mentre ch’io vissi,",Inferno,26,80
s’io meritai di voi assai o poco,Inferno,26,81
"quando nel mondo li alti versi scrissi,",Inferno,26,82
non vi movete; ma l’un di voi dica,Inferno,26,83
"dove, per lui, perduto a morir gissi».",Inferno,26,84
Lo maggior corno de la fiamma antica,Inferno,26,85
"cominciò a crollarsi mormorando,",Inferno,26,86
pur come quella cui vento affatica;,Inferno,26,87
"indi la cima qua e là menando,",Inferno,26,88
"come fosse la lingua che parlasse,",Inferno,26,89
gittò voce di fuori e disse: «Quando,Inferno,26,90
"mi diparti’ da Circe, che sottrasse",Inferno,26,91
"me più d’un anno là presso a Gaeta,",Inferno,26,92
"prima che sì Enëa la nomasse,",Inferno,26,93
"né dolcezza di figlio, né la pieta",Inferno,26,94
"del vecchio padre, né ’l debito amore",Inferno,26,95
"lo qual dovea Penelopè far lieta,",Inferno,26,96
vincer potero dentro a me l’ardore,Inferno,26,97
ch’i’ ebbi a divenir del mondo esperto,Inferno,26,98
e de li vizi umani e del valore;,Inferno,26,99
ma misi me per l’alto mare aperto,Inferno,26,100
sol con un legno e con quella compagna,Inferno,26,101
picciola da la qual non fui diserto.,Inferno,26,102
"L’un lito e l’altro vidi infin la Spagna,",Inferno,26,103
"fin nel Morrocco, e l’isola d’i Sardi,",Inferno,26,104
e l’altre che quel mare intorno bagna.,Inferno,26,105
Io e ’ compagni eravam vecchi e tardi,Inferno,26,106
quando venimmo a quella foce stretta,Inferno,26,107
dov’ Ercule segnò li suoi riguardi,Inferno,26,108
acciò che l’uom più oltre non si metta;,Inferno,26,109
"da la man destra mi lasciai Sibilia,",Inferno,26,110
da l’altra già m’avea lasciata Setta.,Inferno,26,111
"“O frati”, dissi “che per cento milia",Inferno,26,112
"perigli siete giunti a l’occidente,",Inferno,26,113
a questa tanto picciola vigilia,Inferno,26,114
d’i nostri sensi ch’è del rimanente,Inferno,26,115
"non vogliate negar l’esperïenza,",Inferno,26,116
"di retro al sol, del mondo sanza gente.",Inferno,26,117
Considerate la vostra semenza:,Inferno,26,118
"fatti non foste a viver come bruti,",Inferno,26,119
ma per seguir virtute e canoscenza”.,Inferno,26,120
"Li miei compagni fec’ io sì aguti,",Inferno,26,121
"con questa orazion picciola, al cammino,",Inferno,26,122
che a pena poscia li avrei ritenuti;,Inferno,26,123
"e volta nostra poppa nel mattino,",Inferno,26,124
"de’ remi facemmo ali al folle volo,",Inferno,26,125
sempre acquistando dal lato mancino.,Inferno,26,126
Tutte le stelle già de l’altro polo,Inferno,26,127
"vedea la notte, e ’l nostro tanto basso,",Inferno,26,128
che non surgëa fuor del marin suolo.,Inferno,26,129
Cinque volte racceso e tante casso,Inferno,26,130
"lo lume era di sotto da la luna,",Inferno,26,131
"poi che ’ntrati eravam ne l’alto passo,",Inferno,26,132
"quando n’apparve una montagna, bruna",Inferno,26,133
"per la distanza, e parvemi alta tanto",Inferno,26,134
quanto veduta non avëa alcuna.,Inferno,26,135
"Noi ci allegrammo, e tosto tornò in pianto;",Inferno,26,136
ché de la nova terra un turbo nacque,Inferno,26,137
e percosse del legno il primo canto.,Inferno,26,138
Tre volte il fé girar con tutte l’acque;,Inferno,26,139
a la quarta levar la poppa in suso,Inferno,26,140
"e la prora ire in giù, com’ altrui piacque,",Inferno,26,141
infin che ’l mar fu sovra noi richiuso».,Inferno,26,142
Già era dritta in sù la fiamma e queta,Inferno,27,1
"per non dir più, e già da noi sen gia",Inferno,27,2
"con la licenza del dolce poeta,",Inferno,27,3
"quand’ un’altra, che dietro a lei venìa,",Inferno,27,4
ne fece volger li occhi a la sua cima,Inferno,27,5
per un confuso suon che fuor n’uscia.,Inferno,27,6
Come ’l bue cicilian che mugghiò prima,Inferno,27,7
"col pianto di colui, e ciò fu dritto,",Inferno,27,8
"che l’avea temperato con sua lima,",Inferno,27,9
"mugghiava con la voce de l’afflitto,",Inferno,27,10
"sì che, con tutto che fosse di rame,",Inferno,27,11
pur el pareva dal dolor trafitto;,Inferno,27,12
"così, per non aver via né forame",Inferno,27,13
"dal principio nel foco, in suo linguaggio",Inferno,27,14
si convertïan le parole grame.,Inferno,27,15
Ma poscia ch’ebber colto lor vïaggio,Inferno,27,16
"su per la punta, dandole quel guizzo",Inferno,27,17
"che dato avea la lingua in lor passaggio,",Inferno,27,18
udimmo dire: «O tu a cu’ io drizzo,Inferno,27,19
"la voce e che parlavi mo lombardo,",Inferno,27,20
"dicendo “Istra ten va, più non t’adizzo”,",Inferno,27,21
"perch’ io sia giunto forse alquanto tardo,",Inferno,27,22
non t’incresca restare a parlar meco;,Inferno,27,23
"vedi che non incresce a me, e ardo!",Inferno,27,24
Se tu pur mo in questo mondo cieco,Inferno,27,25
caduto se’ di quella dolce terra,Inferno,27,26
"latina ond’ io mia colpa tutta reco,",Inferno,27,27
dimmi se Romagnuoli han pace o guerra;,Inferno,27,28
ch’io fui d’i monti là intra Orbino,Inferno,27,29
e ’l giogo di che Tever si diserra».,Inferno,27,30
"Io era in giuso ancora attento e chino,",Inferno,27,31
"quando il mio duca mi tentò di costa,",Inferno,27,32
dicendo: «Parla tu; questi è latino».,Inferno,27,33
"E io, ch’avea già pronta la risposta,",Inferno,27,34
sanza indugio a parlare incominciai:,Inferno,27,35
"«O anima che se’ là giù nascosta,",Inferno,27,36
"Romagna tua non è, e non fu mai,",Inferno,27,37
sanza guerra ne’ cuor de’ suoi tiranni;,Inferno,27,38
ma ’n palese nessuna or vi lasciai.,Inferno,27,39
Ravenna sta come stata è molt’ anni:,Inferno,27,40
"l’aguglia da Polenta la si cova,",Inferno,27,41
sì che Cervia ricuopre co’ suoi vanni.,Inferno,27,42
La terra che fé già la lunga prova,Inferno,27,43
"e di Franceschi sanguinoso mucchio,",Inferno,27,44
sotto le branche verdi si ritrova.,Inferno,27,45
"E ’l mastin vecchio e ’l nuovo da Verrucchio,",Inferno,27,46
"che fecer di Montagna il mal governo,",Inferno,27,47
là dove soglion fan d’i denti succhio.,Inferno,27,48
Le città di Lamone e di Santerno,Inferno,27,49
"conduce il lïoncel dal nido bianco,",Inferno,27,50
che muta parte da la state al verno.,Inferno,27,51
"E quella cu’ il Savio bagna il fianco,",Inferno,27,52
"così com’ ella sie’ tra ’l piano e ’l monte,",Inferno,27,53
tra tirannia si vive e stato franco.,Inferno,27,54
"Ora chi se’, ti priego che ne conte;",Inferno,27,55
"non esser duro più ch’altri sia stato,",Inferno,27,56
se ’l nome tuo nel mondo tegna fronte».,Inferno,27,57
Poscia che ’l foco alquanto ebbe rugghiato,Inferno,27,58
"al modo suo, l’aguta punta mosse",Inferno,27,59
"di qua, di là, e poi diè cotal fiato:",Inferno,27,60
«S’i’ credesse che mia risposta fosse,Inferno,27,61
"a persona che mai tornasse al mondo,",Inferno,27,62
questa fiamma staria sanza più scosse;,Inferno,27,63
ma però che già mai di questo fondo,Inferno,27,64
"non tornò vivo alcun, s’i’ odo il vero,",Inferno,27,65
sanza tema d’infamia ti rispondo.,Inferno,27,66
"Io fui uom d’arme, e poi fui cordigliero,",Inferno,27,67
"credendomi, sì cinto, fare ammenda;",Inferno,27,68
"e certo il creder mio venìa intero,",Inferno,27,69
"se non fosse il gran prete, a cui mal prenda!,",Inferno,27,70
che mi rimise ne le prime colpe;,Inferno,27,71
"e come e quare, voglio che m’intenda.",Inferno,27,72
Mentre ch’io forma fui d’ossa e di polpe,Inferno,27,73
"che la madre mi diè, l’opere mie",Inferno,27,74
"non furon leonine, ma di volpe.",Inferno,27,75
Li accorgimenti e le coperte vie,Inferno,27,76
"io seppi tutte, e sì menai lor arte,",Inferno,27,77
ch’al fine de la terra il suono uscie.,Inferno,27,78
Quando mi vidi giunto in quella parte,Inferno,27,79
di mia etade ove ciascun dovrebbe,Inferno,27,80
"calar le vele e raccoglier le sarte,",Inferno,27,81
"ciò che pria mi piacëa, allor m’increbbe,",Inferno,27,82
e pentuto e confesso mi rendei;,Inferno,27,83
ahi miser lasso! e giovato sarebbe.,Inferno,27,84
"Lo principe d’i novi Farisei,",Inferno,27,85
"avendo guerra presso a Laterano,",Inferno,27,86
"e non con Saracin né con Giudei,",Inferno,27,87
"ché ciascun suo nimico era cristiano,",Inferno,27,88
e nessun era stato a vincer Acri,Inferno,27,89
"né mercatante in terra di Soldano,",Inferno,27,90
né sommo officio né ordini sacri,Inferno,27,91
"guardò in sé, né in me quel capestro",Inferno,27,92
che solea fare i suoi cinti più macri.,Inferno,27,93
Ma come Costantin chiese Silvestro,Inferno,27,94
"d’entro Siratti a guerir de la lebbre,",Inferno,27,95
così mi chiese questi per maestro,Inferno,27,96
a guerir de la sua superba febbre;,Inferno,27,97
"domandommi consiglio, e io tacetti",Inferno,27,98
perché le sue parole parver ebbre.,Inferno,27,99
E’ poi ridisse: “Tuo cuor non sospetti;,Inferno,27,100
"finor t’assolvo, e tu m’insegna fare",Inferno,27,101
sì come Penestrino in terra getti.,Inferno,27,102
"Lo ciel poss’ io serrare e diserrare,",Inferno,27,103
come tu sai; però son due le chiavi,Inferno,27,104
che ’l mio antecessor non ebbe care”.,Inferno,27,105
Allor mi pinser li argomenti gravi,Inferno,27,106
"là ’ve ’l tacer mi fu avviso ’l peggio,",Inferno,27,107
"e dissi: “Padre, da che tu mi lavi",Inferno,27,108
"di quel peccato ov’ io mo cader deggio,",Inferno,27,109
lunga promessa con l’attender corto,Inferno,27,110
ti farà trïunfar ne l’alto seggio”.,Inferno,27,111
"Francesco venne poi, com’ io fu’ morto,",Inferno,27,112
per me; ma un d’i neri cherubini,Inferno,27,113
li disse: “Non portar: non mi far torto.,Inferno,27,114
Venir se ne dee giù tra ’ miei meschini,Inferno,27,115
"perché diede ’l consiglio frodolente,",Inferno,27,116
dal quale in qua stato li sono a’ crini;,Inferno,27,117
"ch’assolver non si può chi non si pente,",Inferno,27,118
né pentere e volere insieme puossi,Inferno,27,119
per la contradizion che nol consente”.,Inferno,27,120
Oh me dolente! come mi riscossi,Inferno,27,121
quando mi prese dicendomi: “Forse,Inferno,27,122
tu non pensavi ch’io löico fossi!”.,Inferno,27,123
A Minòs mi portò; e quelli attorse,Inferno,27,124
otto volte la coda al dosso duro;,Inferno,27,125
"e poi che per gran rabbia la si morse,",Inferno,27,126
disse: “Questi è d’i rei del foco furo”;,Inferno,27,127
"per ch’io là dove vedi son perduto,",Inferno,27,128
"e sì vestito, andando, mi rancuro».",Inferno,27,129
"Quand’ elli ebbe ’l suo dir così compiuto,",Inferno,27,130
"la fiamma dolorando si partio,",Inferno,27,131
torcendo e dibattendo ’l corno aguto.,Inferno,27,132
"Noi passamm’ oltre, e io e ’l duca mio,",Inferno,27,133
su per lo scoglio infino in su l’altr’ arco,Inferno,27,134
che cuopre ’l fosso in che si paga il fio,Inferno,27,135
a quei che scommettendo acquistan carco.,Inferno,27,136
Chi poria mai pur con parole sciolte,Inferno,28,1
